data,PLAS3,INEP3,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2022-06-17 00:00:00+00:00,7.769999980926514,3.0,5.663706442082641,0.999,3.784027085226619,1e-06,-0.1973043310476672,5.861008924885184,1.945378265481572,-0.1014220907823421,0,0.8444637060165405
2022-06-20 00:00:00+00:00,7.769999980926514,3.0,5.663706442082641,0.999,6.366220024806979,1e-06,-0.1973024796903859,5.861008924843137,2.523230179054076,-0.0781944038749377,0,0.840675413608551
2022-06-21 00:00:00+00:00,7.769999980926514,3.0,5.663706442082641,0.999,5.191733395817528,1e-06,-0.1973024789081805,5.8610089247910535,2.2786410219984976,-0.0865877850014018,0,0.8326665163040161
2022-06-22 00:00:00+00:00,7.769999980926514,3.0999999046325684,5.59349672441178,0.999,5.768636079415492,1e-06,-0.2675109631682766,5.861008908051799,2.401896873500162,-0.1113748746333336,0,0.8283617496490479
2022-06-23 00:00:00+00:00,7.590000152587891,3.0999999046325684,5.413496896073157,-0.999,1e-06,0.1066858812050836,0.2616724431494959,5.152483972057851,0.0216097910592133,12.108976085538396,-1,0.8239025473594666
2022-06-24 00:00:00+00:00,7.590000152587891,3.049999952316284,5.448601754908587,0.999,2.162478327190293,1e-06,0.296114563695054,5.152485586398006,1.4707629450475883,0.2013339843053177,-1,0.8177017569541931
2022-06-27 00:00:00+00:00,7.590000152587891,3.049999952316284,5.448601754908587,-0.999,1e-06,0.1023733998913117,-0.2888747910769289,5.73691190188812,0.0255256334875545,-11.317046890051726,0,0.8133837580680847
2022-06-28 00:00:00+00:00,7.590000152587891,2.950000047683716,5.518811472579449,0.999,0.2588152277421156,1e-06,-0.2181549585337216,5.7369392183342605,0.509572555391788,-0.4281136341143644,0,0.8080196380615234
2022-06-29 00:00:00+00:00,7.579999923706055,2.900000095367432,5.543916102533043,0.999,0.3522059125740568,1e-06,-0.1930303117753227,5.736939344723836,0.5941851233054528,-0.3248656087205528,0,0.7995892763137817
2022-06-30 00:00:00+00:00,7.579999923706055,2.700000047683716,5.684335705267936,0.999,0.5381526606669715,1e-06,-0.0526301440793382,5.736939800726914,0.7341687265269201,-0.0716867147533128,0,0.7903531789779663
2022-07-01 00:00:00+00:00,7.5,2.5999999046325684,5.674545666625912,0.999,0.3473660959009397,1e-06,-0.0623912602515887,5.7369397512606,0.5901001132702477,-0.1057299581012204,0,0.7808536291122437
2022-07-04 00:00:00+00:00,7.5,2.5999999046325684,5.674545666625912,-0.999,1e-06,0.099572030666317,0.0603840026196926,5.6142830156855394,0.0287637501541675,2.0993091059422837,-1,0.7702164649963379
2022-07-05 00:00:00+00:00,7.5,2.650000095367432,5.639440640397311,0.999,0.9095712111618866,1e-06,0.0251653619371445,5.614279143823092,0.9542511747168172,0.0263718427641575,-1,0.7598583102226257
2022-07-06 00:00:00+00:00,7.5,2.650000095367432,5.639440640397311,-0.1878399622597316,1e-06,0.08755438390199,-0.0046562657899072,5.644063309501941,0.006134724026895,-0.7590016713863305,0,0.7427645921707153
2022-07-07 00:00:00+00:00,7.5,2.700000047683716,5.604335781561881,0.999,1e-06,0.0776120144290093,-0.0046521504636126,5.609033009278368,0.0062097976888501,-0.7491629674128846,0,0.7265921831130981
2022-07-08 00:00:00+00:00,7.0,3.25,4.718181999585805,0.7548796933819136,0.0115974681190131,0.0695133372752129,-0.1299950368625593,4.849268300978278,0.1468475506697757,-0.8852380327056761,0,0.7086575627326965
